tweetId,noteId,classification,summary
2032022382068535386,2032124154313654293,MISINFORMED_OR_POTENTIALLY_MISLEADING,"This video is flagged by TikTok as AI, and it is clearly evident it is AI by listening to the audio and video artifacts:  https://www.tiktok.com/@foxmld/video/7609854764112694558"
2026557659457921339,2026638338485260663,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The attacks described were had nothing to do with priests, schools or religious discrimination. Rather, as the article itself makes clear, the attackers were motivated by radical Islam.    https://www.abc.net.au/news/2026-02-25/lgbtqi-teens-targeted-in-is-inspired-attacks/106388638"
2045913560014885342,2046371465470017695,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The U.S. income tax system taxes net profit, not gross revenue. That is economically sound. Companies or individuals with multi-year losses should pay zero taxes in those years. Losses carry forward to offset future income, taxation applies only upon overall net profitability.    https://www.irs.gov/forms-pubs/about-publication-536"
2023622968195379518,2023856906708697557,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Indigenous communities in Australia influence alcohol laws through local governance, Alcohol Management Plans, and “dry community” votes. They can restrict sales, types, and consumption to reduce harm. It's both self-determination and public health not Apartheid law  https://www.health.gov.au/topics/alcohol/alcohol-throughout-life/alcohol-and-aboriginal-and-torres-strait-islander-peoples?language=en  https://www.health.gov.au/topics/alcohol/about-alcohol/alcohol-laws-in-australia?language=en  https://www.qld.gov.au/firstnations/community-alcohol-restrictions  https://nt.gov.au/law/alcohol-rules-and-restrictions/liquor-permits/changing-alcohol-rules-for-your-community  https://humanrights.gov.au/our-work/chapter-4-human-rights-practice-alcohol-policy  https://www.dwatsipm.qld.gov.au/our-work/aboriginal-torres-strait-islander-partnerships/discrete-remote-communities/alcohol-management  https://pmc.ncbi.nlm.nih.gov/articles/PMC8777453/"
2054497824377909410,2054609922709651610,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Criticizing Christianity is socially acceptable and legal in the US and elsewhere in the West. Mockery of Christianity is more controversial but also legal. In the West, religion is debated publicly. Unlike in Pakistan, lynchings for blasphemy do not occur.  https://edition.cnn.com/2023/05/23/us/dodgers-drag-pride-apology-sisters-of-perpetual-indulgence  https://www.foxnews.com/media/snl-compares-trump-jesus-easter-sketch-mocking-economy-faith  https://www.theguardian.com/sport/article/2024/jul/28/paris-olympics-organisers-apologise-to-christians-for-last-supper-parody  https://www.nbcnews.com/id/wbna6707664  https://www.bbc.com/news/articles/cedd00z7dpyo  https://www.youtube.com/watch?v=tWOZi_OUQL8"
2033225702015746060,2033463445903782210,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Major medical organizations like the APA and AMA confirm sexual orientation is innate and influenced by biological factors, not ""introduced."" Furthermore, decades of research have consistently debunked the false claim that homosexuality is linked to pedophilia.    https://www.apa.org/topics/lgbtq/orientation?hl=en-US  https://www.google.com/search?q=https://www.apa.org/news/press/releases/2002/06/sexual-abuse&hl=en-US"
2068320231370760588,2068657353315029032,MISINFORMED_OR_POTENTIALLY_MISLEADING,"No country with legal homosexuality executes gay people; only sharia-based states do (Iran, Saudi Arabia, Afghanistan). Iran subsidizes trans surgery but kills gay men, often coercing surgery as a ""cure."" humandignitytrust.org/lgbt-the-law/map-of-criminalisation  en.wikipedia.org/wiki/LGBTQ_rights_in_Iran"
2064809064148644131,2065006000118116394,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Anecdotal street-level observations in one city do not provide reliable evidence about national crime, migration, or public safety trends. Russia's intentional homicide rate is several times higher than the EU average.    https://www.nationmaster.com/country-info/compare/European-Union/Russia/Crime    "
2014544874226307121,2014621153856213022,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The video depicts a satirical TikTok; carrots are harvested in Kansas in spring or fall, not January, and commercial operations use mechanical harvesters rather than manual labor. https://www.shawnee.k-state.edu/lawn-garden/Carrot.pdf https://en.wikipedia.org/wiki/Carrot_harvester"
2035355458945573186,2035455592719139226,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Sen̓áḵw is a Squamish Nation-led development project located on approximately 10.5 acres of reserve land in Kitsilano, Vancouver, adjacent to Vanier Park and the Burrard Street Bridge.  It is not a Musqueam Nation project.     https://macleans.ca/society/senakw-vancouver/  https://vancouver.ca/home-property-development/senakw-development.aspx  https://reveryarchitecture.com/projects/sen%CC%93a%E1%B8%B5w/ "
2066745792182763663,2066884326202196310,MISINFORMED_OR_POTENTIALLY_MISLEADING,This post is untrue.     Caitlin Clark did not make any such statement. The claim came from AI-generated Facebook posts produced by a spam operation managed from Vietnam. The rainbow captain image is AI generated.     https://www.yahoo.com/news/politics/articles/fact-check-posts-saying-athlete-214855926.html?guccounter=1
2030205240713122081,2030286939358916890,MISINFORMED_OR_POTENTIALLY_MISLEADING,"This video depicts a trash-filled canal in Dhaka, Bangladesh, polluted by textile waste.     https://www.ecohubmap.com/hot-spot/pollution-of-buriganga-river/1qdjaml81o73xx"
2014785971804410061,2014988906341490856,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Only sovereign nations can belong to the WHO. He joined a volunteer organization of the WHO, the Global Outbreak Alert & Response Network (GOARN).    https://en.wikipedia.org/wiki/Global_Outbreak_Alert_and_Response_Network"
2046585043263344943,2046619130657186181,MISINFORMED_OR_POTENTIALLY_MISLEADING,"National average gas prices have increased from $2.78 per gallon in mid-January 2026 to about $4.02 per gallon as of April 21, 2026.    https://www.eia.gov/dnav/pet/hist/LeafHandler.ashx?f=W&n=PET&s=EMM_EPMR_PTE_NUS_DPG    Boasting about an 8th consecutive day of falling gas prices as a success, when the increase over the year has been about 45% is not a success."
2044464555326378467,2044473061613724095,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Bill Gates has not been indicted in the Netherlands for misleading the public about COVID vaccines; claims refer to an ongoing civil lawsuit, not criminal charges, and he is not required to appear in court. https://www.reuters.com/fact-check/bill-gates-was-not-indicted-netherlands-2024-10-30/ https://factcheck.afp.com/doc.afp.com.36MK7B4"
2025921668103766343,2026071528270598236,MISINFORMED_OR_POTENTIALLY_MISLEADING,Tourette tics (including rare coprolalia) are involuntary and don’t indicate a person’s beliefs or “deep down” thoughts. Reporting also says the person apologized and the BBC edited/removed the moment from iPlayer coverage. https://tourette.org/resource/understanding-coprolalia https://people.com/john-davidson-deeply-mortified-n-word-baftas-incident-11912076 https://www.bbc.com/news/articles/cz6edwg06n1o
2033717453448950223,2033738639595708531,MISINFORMED_OR_POTENTIALLY_MISLEADING,The four youths involved in the 1984 Bernie Goetz subway incident admitted intent to rob Goetz and two were armed with screwdrivers.  https://www.nycourts.gov/reporter/archives/p_goetz.htm  https://www.foxnews.com/us/forty-years-before-daniel-penny-case-bernhard-goetz-subway-vigilante-shooting-shocked-us-ahead-christmas
2015120379841298716,2015204556078977370,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Video evidence and police statements show the man shot by federal agents was a U.S. citizen ICU nurse with no criminal record holding a phone, not a gun, when approached; his holstered weapon was removed before he was shot. https://www.nytimes.com/live/2026/us/minneapolis-shooting-ice https://www.theguardian.com/us-news/2026/jan/24/minneapolis-shooting-federal-agents"
2038685980300108067,2038711806571499909,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The 16th Amendment was properly ratified by sufficient states in 1913, and courts have repeatedly rejected claims otherwise as frivolous. The cited 1985 IRS letter is a known forgery with no record in IRS files. https://www.irs.gov/privacy-disclosure/the-truth-about-frivolous-tax-arguments-section-i-d-to-e https://www.usatoday.com/story/news/factcheck/2024/02/16/irs-memo-taxes-illegal-16th-amendment/72622193007"
2044471454972961117,2044504023672262904,MISINFORMED_OR_POTENTIALLY_MISLEADING,"AB 2624, dubbed the ""Stop Nick Shirley Act"" by critics, has not been passed into law. It advanced out of one committee but was re-referred to another on April 14, 2026, and remains under consideration.    https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB2624  https://www.foxnews.com/politics/california-dems-ripped-bill-dubbed-stop-nick-shirley-act-could-penalize-independent-journalists  https://calmatters.digitaldemocracy.org/bills/ca_202520260ab2624"
2044939011676840342,2044957011935109435,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Pope Leo XIV has no recorded donations to Kamala Harris's campaign or Planned Parenthood in federal records and has publicly denounced abortion and public funding for it. Illinois does not register voters by party, so he is not a registered Democrat. https://www.fec.gov/data/individual-contributions/?contributor_name=robert+prevost https://catholicreview.org/pope-delivers-fierce-defense-of-the-unborn-in-address-to-diplomatic-corps https://www.reuters.com/fact-check/misleading-posts-say-first-us-pope-is-registered-republican-2025-05-20"
2058866463109427266,2059092118388261161,MISINFORMED_OR_POTENTIALLY_MISLEADING,There is no evidence that the Affordable Care Act was created to traffic children using medical codes. Its purpose was to expand access to health insurance. Medical coding systems are for documenting care and billing. https://leadstories.com/hoax-alert/2022/04/fact-check-human-trafficking-obamacare-and-medical-coding-are-not-part-of-a-global-system.html https://www.kff.org/affordable-care-act/health-policy-101-the-affordable-care-act/ https://www.aapc.com/medical-coding/medical-coding.aspx
2032609562658734469,2032626708411547879,MISINFORMED_OR_POTENTIALLY_MISLEADING,There has been no verdict in the Alex Pretti shooting case. Claims that the ICE agent was found innocent are false; no trial has occurred and the case remains under investigation.    https://en.wikipedia.org/wiki/Killing_of_Alex_Pretti  https://apnews.com/article/immigration-enforcement-minnesota-ice-b0cec9d1c5bae4b62469011775082300  https://news.meaww.com/fact-check-has-the-ice-agent-who-shot-alex-pretti-been-found-not-guilty  https://www.fox9.com/news/minnesota-lawsuit-demands-dhs-preserve-shooting-evidence
2053207384709849239,2053223206077546608,MISINFORMED_OR_POTENTIALLY_MISLEADING,The claim that Trump tasked Elon Musk and DOGE to take over the Minnesota Medicaid fraud investigation is false; the quoted statements originate from a satire page. https://www.facebook.com/ALLODSatire https://www.whitehouse.gov/fact-sheets/2026/01/fact-sheet-president-donald-j-trump-establishes-new-department-of-justice-division-for-national-fraud-enforcement
2056848180910891440,2057216227492159952,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The observed correlation reflects reverse causation: high demand raises prices and prompts more construction, not vice versa. Studies show increasing housing supply moderates rent growth and lowers costs citywide. https://www.furmancenter.org/news/supply-skepticism-revisited-research-supply-affordability https://www.americanprogress.org/article/build-baby-build-a-plan-to-lower-housing-costs-for-all"
2066289643717546452,2066588167239536795,MISINFORMED_OR_POTENTIALLY_MISLEADING,The IOC announced its policy banning transgender women from womens Olympic events in March 2026 under President Kirsty Coventry. The image in this post is not of her. https://apnews.com/article/ioc-olympics-coventry-gender-eligibility-transgender-cb46a50cb45b2092df01613de958a764 https://www.theguardian.com/sport/2026/mar/26/why-olympics-u-turned-gender-rules-sex-testing https://www.olympics.com/ioc/mrs-kirsty-coventry
2068856809851338866,2068890876923797782,MISINFORMED_OR_POTENTIALLY_MISLEADING,The incident described did not occur. The current chief of the Riverside Police Department is Larry V. Gonzalez.   https://riversideca.gov/rpd/about-contact/office-chief/about
2049472760842441162,2049560250433356144,MISINFORMED_OR_POTENTIALLY_MISLEADING,DHS sought user data via subpoenas from tech firms on anonymous accounts posting potential threats or tracking ICE agents—not arrests for criticizing ICE. No policy targets all critics.    https://www.theguardian.com/commentisfree/2026/feb/19/kristi-noem-ice-google-meta  https://mashable.com/article/homeland-security-issues-subpeonas-to-dox-social-media-users
2034400685371081055,2034549957814845642,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The £460m is the total cost of the A417 Missing Link project, which includes dualling 3.4 miles of road and new junctions—not just the 60m wildlife bridge. The per-metre calculation uses the wrong figure.    https://nationalhighways.co.uk/our-roads/south-west/a417-missing-link    https://www.gov.uk/government/news/national-highways-awards-major-a417-contract-to-kier"
2050263027526578550,2050343042310160700,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The $288.50 figure is a weekly withholding adjustment for nonresident alien employees in IRS tables, not average monthly savings for Americans from tax cuts. Tax Foundation estimates $2,300 average annual cut (~$192/month) under the Working Families Tax Cuts.    https://taxfoundation.org/data/all/federal/obbba-average-tax-cuts-impact-map  https://www.irs.gov/pub/irs-prior/p15t--2025.pdf"
2052548863492272396,2052584382813049255,MISINFORMED_OR_POTENTIALLY_MISLEADING,"On May 7, national average gas prices rose to $4.56/gallon, up 3¢ from the prior day and 26¢ from a week earlier, while the S&P 500 declined 0.4%. https://gasprices.aaa.com/ https://finance.yahoo.com/quote/%5EGSPC/history/"
2067622979983307080,2067639038874362011,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Scientific reviews conclude alcohol is more harmful than marijuana across multiple metrics including overdose risk, aggression, organ damage, and cancer. https://nzmj.org.nz/media/pages/journal/vol-133-no-1520/alcohol-is-more-harmful-than-cannabis/8aa460a433-1696478558/alcohol-is-more-harmful-than-cannabis.pdf https://www.healthline.com/health/weed-vs-alcohol"
2044566257811193983,2044573540171612417,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Tesla reported $0 in current federal income tax for 2025 due to net operating loss carryforwards from prior years and longstanding tax credits like R&D, not specific corporate tax breaks from Trump’s One Big Beautiful Bill. https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm https://itep.org/tesla-reported-zero-federal-income-tax-in-2025"
2068769932410749379,2069086711733186576,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Countries including Haiti, Iraq, and Jordan participating in the 2026 FIFA World Cup do not have universal healthcare. https://worldpopulationreview.com/country-rankings/countries-with-universal-healthcare https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/world-cup-2026-who-has-qualified"
